LOCATION,SUBJECT,MEASURE,TIME,Value
CHE,PIG,THND_TONNE,2009,251.8243853
CHE,PIG,THND_TONNE,2010,262.4534573
CHE,PIG,THND_TONNE,2011,259.9787569
CHE,PIG,THND_TONNE,2012,249.6841472
CHE,PIG,THND_TONNE,2013,249.4600554
CHE,PIG,THND_TONNE,2014,255.9992262
CHE,PIG,THND_TONNE,2015,249.2983851
CHE,PIG,THND_TONNE,2016,251.298385
CHE,PIG,THND_TONNE,2017,251.9765238
CHE,PIG,THND_TONNE,2018,253.0433699
OECD,BEEF,THND_TONNE,2000,28008.18167
OECD,BEEF,THND_TONNE,2001,26970.68285
OECD,BEEF,THND_TONNE,2002,28028.93114
OECD,BEEF,THND_TONNE,2003,27484.23726
OECD,BEEF,THND_TONNE,2004,27975.16685
OECD,BEEF,THND_TONNE,2005,27619.08418
OECD,BEEF,THND_TONNE,2006,27846.56739
OECD,BEEF,THND_TONNE,2007,28133.76969
OECD,BEEF,THND_TONNE,2008,27495.31564
OECD,BEEF,THND_TONNE,2009,27017.75325
OECD,BEEF,THND_TONNE,2010,27370.65235
OECD,BEEF,THND_TONNE,2011,26658.7123
OECD,BEEF,THND_TONNE,2012,26516.61171
OECD,BEEF,THND_TONNE,2013,26395.06287
OECD,BEEF,THND_TONNE,2014,26097.81258
OECD,BEEF,THND_TONNE,2015,26178.32394
OECD,BEEF,THND_TONNE,2016,27066.41353
OECD,BEEF,THND_TONNE,2017,27260.96968
OECD,BEEF,THND_TONNE,2018,27425.05173
PAK,BEEF,THND_TONNE,1990,667
PAK,BEEF,THND_TONNE,1991,696
PAK,BEEF,THND_TONNE,1992,731
PAK,BEEF,THND_TONNE,1993,768
PAK,BEEF,THND_TONNE,1994,807
PAK,BEEF,THND_TONNE,1995,847
PAK,BEEF,THND_TONNE,1996,717
PAK,BEEF,THND_TONNE,1997,827
PAK,BEEF,THND_TONNE,1998,846
PAK,BEEF,THND_TONNE,1999,867
PAK,BEEF,THND_TONNE,2000,885
PAK,BEEF,THND_TONNE,2001,902
PAK,BEEF,THND_TONNE,2002,929
PAK,BEEF,THND_TONNE,2003,952
PAK,BEEF,THND_TONNE,2004,977
PAK,BEEF,THND_TONNE,2005,1004
PAK,BEEF,THND_TONNE,2006,1305
PAK,BEEF,THND_TONNE,2007,1342
PAK,BEEF,THND_TONNE,2008,1376
PAK,BEEF,THND_TONNE,2009,1418
PAK,BEEF,THND_TONNE,2010,1464
PAK,BEEF,THND_TONNE,2011,1516
PAK,BEEF,THND_TONNE,2012,1564
PAK,BEEF,THND_TONNE,2013,1606
PAK,BEEF,THND_TONNE,2014,1650
PAK,BEEF,THND_TONNE,2015,1696
PAK,BEEF,THND_TONNE,2016,1746
PAK,BEEF,THND_TONNE,2017,1781.783916
PAK,BEEF,THND_TONNE,2018,1819.230347
CHL,SHEEP,THND_TONNE,1990,12
CHL,SHEEP,THND_TONNE,1991,14
CHL,SHEEP,THND_TONNE,1992,14.99999905
CHL,SHEEP,THND_TONNE,1993,15
CHL,SHEEP,THND_TONNE,1994,12
CHL,SHEEP,THND_TONNE,1995,12
CHL,SHEEP,THND_TONNE,1996,11
CHL,SHEEP,THND_TONNE,1997,13
CHL,SHEEP,THND_TONNE,1998,13.00000095
CHL,SHEEP,THND_TONNE,1999,12.99999905
CHL,SHEEP,THND_TONNE,2000,12
CHL,SHEEP,THND_TONNE,2001,11
CHL,SHEEP,THND_TONNE,2002,11
CHL,SHEEP,THND_TONNE,2003,10
CHL,SHEEP,THND_TONNE,2004,10
CHL,SHEEP,THND_TONNE,2005,9
CHL,SHEEP,THND_TONNE,2006,11
CHL,SHEEP,THND_TONNE,2007,11
CHL,SHEEP,THND_TONNE,2008,13
CHL,SHEEP,THND_TONNE,2009,10
CHL,SHEEP,THND_TONNE,2010,9
CHL,SHEEP,THND_TONNE,2011,11
CHL,SHEEP,THND_TONNE,2012,10
CHL,SHEEP,THND_TONNE,2013,9
CHL,SHEEP,THND_TONNE,2014,8
CHL,SHEEP,THND_TONNE,2015,9
CHL,SHEEP,THND_TONNE,2016,9
CHL,SHEEP,THND_TONNE,2017,9.045461651
CHL,SHEEP,THND_TONNE,2018,9.157479681
ZAF,PIG,THND_TONNE,1990,131
ZAF,PIG,THND_TONNE,1991,113
ZAF,PIG,THND_TONNE,1992,129
ZAF,PIG,THND_TONNE,1993,122
ZAF,PIG,THND_TONNE,1994,123
ZAF,PIG,THND_TONNE,1995,138
ZAF,PIG,THND_TONNE,1996,135
ZAF,PIG,THND_TONNE,1997,130
ZAF,PIG,THND_TONNE,1998,124
ZAF,PIG,THND_TONNE,1999,133
ZAF,PIG,THND_TONNE,2000,115
ZAF,PIG,THND_TONNE,2001,119
ZAF,PIG,THND_TONNE,2002,118
ZAF,PIG,THND_TONNE,2003,157
ZAF,PIG,THND_TONNE,2004,173
ZAF,PIG,THND_TONNE,2005,162
ZAF,PIG,THND_TONNE,2006,178
ZAF,PIG,THND_TONNE,2007,254
ZAF,PIG,THND_TONNE,2008,316
ZAF,PIG,THND_TONNE,2009,344
ZAF,PIG,THND_TONNE,2010,234
ZAF,PIG,THND_TONNE,2011,242
ZAF,PIG,THND_TONNE,2012,245
ZAF,PIG,THND_TONNE,2013,240
ZAF,PIG,THND_TONNE,2014,225
ZAF,PIG,THND_TONNE,2015,252
ZAF,PIG,THND_TONNE,2016,243
ZAF,PIG,THND_TONNE,2017,242.9460072
ZAF,PIG,THND_TONNE,2018,240.6814676
BRICS,SHEEP,THND_TONNE,1992,2511.342048
BRICS,SHEEP,THND_TONNE,1993,2653.147529
BRICS,SHEEP,THND_TONNE,1994,2736.504149
BRICS,SHEEP,THND_TONNE,1995,2975.739663
BRICS,SHEEP,THND_TONNE,1996,2980.227416
BRICS,SHEEP,THND_TONNE,1997,3291.33362
BRICS,SHEEP,THND_TONNE,1998,3459.976
BRICS,SHEEP,THND_TONNE,1999,3612.0974
BRICS,SHEEP,THND_TONNE,2000,3868.333807
BRICS,SHEEP,THND_TONNE,2001,4030.479418
BRICS,SHEEP,THND_TONNE,2002,4295.675981
BRICS,SHEEP,THND_TONNE,2003,4161.548262
BRICS,SHEEP,THND_TONNE,2004,4416.819801
BRICS,SHEEP,THND_TONNE,2005,4575.478123
BRICS,SHEEP,THND_TONNE,2006,4804.862854
BRICS,SHEEP,THND_TONNE,2007,5030.521029
BRICS,SHEEP,THND_TONNE,2008,5040.444578
BRICS,SHEEP,THND_TONNE,2009,5083.73141
BRICS,SHEEP,THND_TONNE,2010,5264.417898
BRICS,SHEEP,THND_TONNE,2011,5217.589078
BRICS,SHEEP,THND_TONNE,2012,5349.814808
BRICS,SHEEP,THND_TONNE,2013,5551.611238
BRICS,SHEEP,THND_TONNE,2014,5585.588001
BRICS,SHEEP,THND_TONNE,2015,5802.602405
BRICS,SHEEP,THND_TONNE,2016,5991.488913
BRICS,SHEEP,THND_TONNE,2017,6032.939197
BRICS,SHEEP,THND_TONNE,2018,6180.935525
PAK,SHEEP,THND_TONNE,1990,484
PAK,SHEEP,THND_TONNE,1991,519
PAK,SHEEP,THND_TONNE,1992,556
PAK,SHEEP,THND_TONNE,1993,595
PAK,SHEEP,THND_TONNE,1994,637
PAK,SHEEP,THND_TONNE,1995,683
PAK,SHEEP,THND_TONNE,1996,434
PAK,SHEEP,THND_TONNE,1997,434
PAK,SHEEP,THND_TONNE,1998,445
PAK,SHEEP,THND_TONNE,1999,455
PAK,SHEEP,THND_TONNE,2000,464
PAK,SHEEP,THND_TONNE,2001,479
PAK,SHEEP,THND_TONNE,2002,491
PAK,SHEEP,THND_TONNE,2003,501
PAK,SHEEP,THND_TONNE,2004,513
PAK,SHEEP,THND_TONNE,2005,527
PAK,SHEEP,THND_TONNE,2006,393
PAK,SHEEP,THND_TONNE,2007,401
PAK,SHEEP,THND_TONNE,2008,410
PAK,SHEEP,THND_TONNE,2009,416
PAK,SHEEP,THND_TONNE,2010,422
PAK,SHEEP,THND_TONNE,2011,427
PAK,SHEEP,THND_TONNE,2012,434
PAK,SHEEP,THND_TONNE,2013,448
PAK,SHEEP,THND_TONNE,2014,452
PAK,SHEEP,THND_TONNE,2015,455
PAK,SHEEP,THND_TONNE,2016,457
PAK,SHEEP,THND_TONNE,2017,465.65355
PAK,SHEEP,THND_TONNE,2018,475.819538
JPN,POULTRY,THND_TONNE,1990,1784.404
JPN,POULTRY,THND_TONNE,1991,1680.944
JPN,POULTRY,THND_TONNE,1992,1736.809
JPN,POULTRY,THND_TONNE,1993,1707.512
JPN,POULTRY,THND_TONNE,1994,1715.263
JPN,POULTRY,THND_TONNE,1995,1759.25
JPN,POULTRY,THND_TONNE,1996,1779.536
JPN,POULTRY,THND_TONNE,1997,1748.858
JPN,POULTRY,THND_TONNE,1998,1727.12
JPN,POULTRY,THND_TONNE,1999,1737.49
JPN,POULTRY,THND_TONNE,2000,1743.008
JPN,POULTRY,THND_TONNE,2001,1738.829
JPN,POULTRY,THND_TONNE,2002,1725.088
JPN,POULTRY,THND_TONNE,2003,1725.377
JPN,POULTRY,THND_TONNE,2004,1598.226
JPN,POULTRY,THND_TONNE,2005,1657.95
JPN,POULTRY,THND_TONNE,2006,1733.69
JPN,POULTRY,THND_TONNE,2007,1716.56
JPN,POULTRY,THND_TONNE,2008,1729.99
JPN,POULTRY,THND_TONNE,2009,1776.86
JPN,POULTRY,THND_TONNE,2010,1831.86
JPN,POULTRY,THND_TONNE,2011,1784.074
JPN,POULTRY,THND_TONNE,2012,1895.72
JPN,POULTRY,THND_TONNE,2013,1890.43
JPN,POULTRY,THND_TONNE,2014,1942.4
JPN,POULTRY,THND_TONNE,2015,2018.86
JPN,POULTRY,THND_TONNE,2016,2020.198753
JPN,POULTRY,THND_TONNE,2017,2044.050279
JPN,POULTRY,THND_TONNE,2018,2070.193045
BRICS,PIG,THND_TONNE,1993,32921.12732
BRICS,PIG,THND_TONNE,1994,35401.63999
BRICS,PIG,THND_TONNE,1995,36095.78455
BRICS,PIG,THND_TONNE,1996,35819.31701
BRICS,PIG,THND_TONNE,1997,40081.98731
BRICS,PIG,THND_TONNE,1998,43043.977
BRICS,PIG,THND_TONNE,1999,43130.492
BRICS,PIG,THND_TONNE,2000,45122.076
BRICS,PIG,THND_TONNE,2001,46516.69519
BRICS,PIG,THND_TONNE,2002,48413.51169
BRICS,PIG,THND_TONNE,2003,47094.76382
BRICS,PIG,THND_TONNE,2004,47853.63996
BRICS,PIG,THND_TONNE,2005,50137.96407
BRICS,PIG,THND_TONNE,2006,51727.54029
BRICS,PIG,THND_TONNE,2007,48613.53228
BRICS,PIG,THND_TONNE,2008,53054.84044
BRICS,PIG,THND_TONNE,2009,55347.0604
BRICS,PIG,THND_TONNE,2010,57696.37395
BRICS,PIG,THND_TONNE,2011,56963.51475
BRICS,PIG,THND_TONNE,2012,59832.3701
BRICS,PIG,THND_TONNE,2013,62263.12731
BRICS,PIG,THND_TONNE,2014,63873.0411
BRICS,PIG,THND_TONNE,2015,62570.49441
BRICS,PIG,THND_TONNE,2016,62006.47185
BRICS,PIG,THND_TONNE,2017,62410.266
BRICS,PIG,THND_TONNE,2018,63271.9576
PHL,SHEEP,THND_TONNE,1990,27
PHL,SHEEP,THND_TONNE,1991,25
PHL,SHEEP,THND_TONNE,1992,27
PHL,SHEEP,THND_TONNE,1993,28
PHL,SHEEP,THND_TONNE,1994,31
PHL,SHEEP,THND_TONNE,1995,31
PHL,SHEEP,THND_TONNE,1996,30
PHL,SHEEP,THND_TONNE,1997,31
PHL,SHEEP,THND_TONNE,1998,31
PHL,SHEEP,THND_TONNE,1999,33
PHL,SHEEP,THND_TONNE,2000,34
PHL,SHEEP,THND_TONNE,2001,35
PHL,SHEEP,THND_TONNE,2002,34
PHL,SHEEP,THND_TONNE,2003,33
PHL,SHEEP,THND_TONNE,2004,34
PHL,SHEEP,THND_TONNE,2005,36
PHL,SHEEP,THND_TONNE,2006,46
PHL,SHEEP,THND_TONNE,2007,50
PHL,SHEEP,THND_TONNE,2008,53
PHL,SHEEP,THND_TONNE,2009,55
PHL,SHEEP,THND_TONNE,2010,57
PHL,SHEEP,THND_TONNE,2011,57
PHL,SHEEP,THND_TONNE,2012,55
PHL,SHEEP,THND_TONNE,2013,56
PHL,SHEEP,THND_TONNE,2014,57
PHL,SHEEP,THND_TONNE,2015,57
PHL,SHEEP,THND_TONNE,2016,57
PHL,SHEEP,THND_TONNE,2017,57.96194251
PHL,SHEEP,THND_TONNE,2018,58.98288507
CAN,SHEEP,THND_TONNE,1990,22.96
CAN,SHEEP,THND_TONNE,1991,24.33
CAN,SHEEP,THND_TONNE,1992,23.88
CAN,SHEEP,THND_TONNE,1993,24.52
CAN,SHEEP,THND_TONNE,1994,23.83
CAN,SHEEP,THND_TONNE,1995,23.75
CAN,SHEEP,THND_TONNE,1996,22.33
CAN,SHEEP,THND_TONNE,1997,22.13
CAN,SHEEP,THND_TONNE,1998,25.01
CAN,SHEEP,THND_TONNE,1999,26.06
CAN,SHEEP,THND_TONNE,2000,28.95
CAN,SHEEP,THND_TONNE,2001,32.09
CAN,SHEEP,THND_TONNE,2002,32.37
CAN,SHEEP,THND_TONNE,2003,34.2
CAN,SHEEP,THND_TONNE,2004,35.32
CAN,SHEEP,THND_TONNE,2005,36.03
CAN,SHEEP,THND_TONNE,2006,39.52
CAN,SHEEP,THND_TONNE,2007,40.14
CAN,SHEEP,THND_TONNE,2008,38.85
CAN,SHEEP,THND_TONNE,2009,38.86
CAN,SHEEP,THND_TONNE,2010,37.01
CAN,SHEEP,THND_TONNE,2011,36.56
CAN,SHEEP,THND_TONNE,2012,33.63
CAN,SHEEP,THND_TONNE,2013,35.21
CAN,SHEEP,THND_TONNE,2014,37.37
CAN,SHEEP,THND_TONNE,2015,37.16
CAN,SHEEP,THND_TONNE,2016,38.352873
CAN,SHEEP,THND_TONNE,2017,36.85767164
CAN,SHEEP,THND_TONNE,2018,37.01821711
PHL,PIG,THND_TONNE,1990,685
PHL,PIG,THND_TONNE,1991,702
PHL,PIG,THND_TONNE,1992,659
PHL,PIG,THND_TONNE,1993,731
PHL,PIG,THND_TONNE,1994,757
PHL,PIG,THND_TONNE,1995,814
PHL,PIG,THND_TONNE,1996,1043
PHL,PIG,THND_TONNE,1997,1098
PHL,PIG,THND_TONNE,1998,1145
PHL,PIG,THND_TONNE,1999,1213
PHL,PIG,THND_TONNE,2000,1250
PHL,PIG,THND_TONNE,2001,1299
PHL,PIG,THND_TONNE,2002,1371
PHL,PIG,THND_TONNE,2003,1406
PHL,PIG,THND_TONNE,2004,1388
PHL,PIG,THND_TONNE,2005,1437
PHL,PIG,THND_TONNE,2006,1587
PHL,PIG,THND_TONNE,2007,1640
PHL,PIG,THND_TONNE,2008,1648
PHL,PIG,THND_TONNE,2009,1685
PHL,PIG,THND_TONNE,2010,1734
PHL,PIG,THND_TONNE,2011,1735
PHL,PIG,THND_TONNE,2012,1748
PHL,PIG,THND_TONNE,2013,1800
PHL,PIG,THND_TONNE,2014,1817
PHL,PIG,THND_TONNE,2015,1810
PHL,PIG,THND_TONNE,2016,1844
PHL,PIG,THND_TONNE,2017,1889.443606
PHL,PIG,THND_TONNE,2018,1895.389676
OECD,POULTRY,THND_TONNE,1990,22435.35224
OECD,POULTRY,THND_TONNE,1991,23575.18645
OECD,POULTRY,THND_TONNE,1992,24666.75875
OECD,POULTRY,THND_TONNE,1993,25199.53149
OECD,POULTRY,THND_TONNE,1994,26249.81309
OECD,POULTRY,THND_TONNE,1995,26891.16168
OECD,POULTRY,THND_TONNE,1996,27750.64794
OECD,POULTRY,THND_TONNE,1997,28402.6956
OECD,POULTRY,THND_TONNE,1998,29315.23679
OECD,POULTRY,THND_TONNE,1999,30539.81257
OECD,POULTRY,THND_TONNE,2000,31613.67368
OECD,POULTRY,THND_TONNE,2001,32819.91718
OECD,POULTRY,THND_TONNE,2002,34353.11664
OECD,POULTRY,THND_TONNE,2003,34586.70989
OECD,POULTRY,THND_TONNE,2004,35052.13489
OECD,POULTRY,THND_TONNE,2005,36309.40909
OECD,POULTRY,THND_TONNE,2006,36505.27543
OECD,POULTRY,THND_TONNE,2007,37180.74208
OECD,POULTRY,THND_TONNE,2008,37396.82458
OECD,POULTRY,THND_TONNE,2009,37423.68587
OECD,POULTRY,THND_TONNE,2010,38608.06465
OECD,POULTRY,THND_TONNE,2011,39518.10481
OECD,POULTRY,THND_TONNE,2012,39604.51219
OECD,POULTRY,THND_TONNE,2013,39783.64016
OECD,POULTRY,THND_TONNE,2014,41086.21997
OECD,POULTRY,THND_TONNE,2015,43191.65306
OECD,POULTRY,THND_TONNE,2016,44318.02382
OECD,POULTRY,THND_TONNE,2017,45033.60147
OECD,POULTRY,THND_TONNE,2018,45078.66764
CAN,PIG,THND_TONNE,1990,727.255
CAN,PIG,THND_TONNE,1991,728.207
CAN,PIG,THND_TONNE,1992,808.46
CAN,PIG,THND_TONNE,1993,796.018
CAN,PIG,THND_TONNE,1994,827.632
CAN,PIG,THND_TONNE,1995,818.604
CAN,PIG,THND_TONNE,1996,773.374
CAN,PIG,THND_TONNE,1997,763.96
CAN,PIG,THND_TONNE,1998,869.679
CAN,PIG,THND_TONNE,1999,919.533
CAN,PIG,THND_TONNE,2000,885.382
CAN,PIG,THND_TONNE,2001,902.857
CAN,PIG,THND_TONNE,2002,877.462
CAN,PIG,THND_TONNE,2003,799.766
CAN,PIG,THND_TONNE,2004,856.796
CAN,PIG,THND_TONNE,2005,748.344
CAN,PIG,THND_TONNE,2006,769.274
CAN,PIG,THND_TONNE,2007,831.488
CAN,PIG,THND_TONNE,2008,799.289
CAN,PIG,THND_TONNE,2009,799.596
CAN,PIG,THND_TONNE,2010,756.678
CAN,PIG,THND_TONNE,2011,741.6238
CAN,PIG,THND_TONNE,2012,780.58145
CAN,PIG,THND_TONNE,2013,739.60875
CAN,PIG,THND_TONNE,2014,737.888
CAN,PIG,THND_TONNE,2015,817.197
CAN,PIG,THND_TONNE,2016,788.3938124
CAN,PIG,THND_TONNE,2017,744.5800911
CAN,PIG,THND_TONNE,2018,729.7363162
PRY,BEEF,THND_TONNE,1990,86
PRY,BEEF,THND_TONNE,1991,176
PRY,BEEF,THND_TONNE,1992,201
PRY,BEEF,THND_TONNE,1993,193
PRY,BEEF,THND_TONNE,1994,193
PRY,BEEF,THND_TONNE,1995,204
PRY,BEEF,THND_TONNE,1996,199
PRY,BEEF,THND_TONNE,1997,198
PRY,BEEF,THND_TONNE,1998,193
PRY,BEEF,THND_TONNE,1999,225.0000153
PRY,BEEF,THND_TONNE,2000,189
PRY,BEEF,THND_TONNE,2001,174
PRY,BEEF,THND_TONNE,2002,216
PRY,BEEF,THND_TONNE,2003,182
PRY,BEEF,THND_TONNE,2004,109
PRY,BEEF,THND_TONNE,2005,72.00000763
PRY,BEEF,THND_TONNE,2006,179
PRY,BEEF,THND_TONNE,2007,201
PRY,BEEF,THND_TONNE,2008,244.9999847
PRY,BEEF,THND_TONNE,2009,276
PRY,BEEF,THND_TONNE,2010,229.9999847
PRY,BEEF,THND_TONNE,2011,200
PRY,BEEF,THND_TONNE,2012,230
PRY,BEEF,THND_TONNE,2013,211.0000153
PRY,BEEF,THND_TONNE,2014,213
PRY,BEEF,THND_TONNE,2015,240
PRY,BEEF,THND_TONNE,2016,236.9999847
PRY,BEEF,THND_TONNE,2017,248.3478593
PRY,BEEF,THND_TONNE,2018,250.6494838
PAK,PIG,THND_TONNE,1990,9.00E-05
PAK,PIG,THND_TONNE,1991,9.00E-05
PAK,PIG,THND_TONNE,1992,9.00E-05
PAK,PIG,THND_TONNE,1993,9.00E-05
PAK,PIG,THND_TONNE,1994,9.00E-05
PAK,PIG,THND_TONNE,1995,9.00E-05
PAK,PIG,THND_TONNE,1996,9.00E-05
PAK,PIG,THND_TONNE,1997,9.00E-05
PAK,PIG,THND_TONNE,1998,9.00E-05
PAK,PIG,THND_TONNE,1999,9.00E-05
PAK,PIG,THND_TONNE,2000,9.00E-05
PAK,PIG,THND_TONNE,2001,9.00E-05
PAK,PIG,THND_TONNE,2002,9.00E-05
PAK,PIG,THND_TONNE,2003,9.00E-05
PAK,PIG,THND_TONNE,2004,9.00E-05
PAK,PIG,THND_TONNE,2005,9.00E-05
PAK,PIG,THND_TONNE,2006,9.00E-05
PAK,PIG,THND_TONNE,2007,9.00E-05
PAK,PIG,THND_TONNE,2008,9.00E-05
PAK,PIG,THND_TONNE,2009,9.00E-05
PAK,PIG,THND_TONNE,2010,9.00E-05
PAK,PIG,THND_TONNE,2011,9.00E-05
PAK,PIG,THND_TONNE,2012,9.00E-05
PAK,PIG,THND_TONNE,2013,9.00E-05
PAK,PIG,THND_TONNE,2014,9.00E-05
PAK,PIG,THND_TONNE,2015,9.00E-05
PAK,PIG,THND_TONNE,2016,9.00E-05
PAK,PIG,THND_TONNE,2017,0.0009
PAK,PIG,THND_TONNE,2018,0.0009
CHE,SHEEP,THND_TONNE,1990,11.99991
CHE,SHEEP,THND_TONNE,1991,12.99991
CHE,SHEEP,THND_TONNE,1992,12.99991
CHE,SHEEP,THND_TONNE,1993,12.99991
CHE,SHEEP,THND_TONNE,1994,12.99991
CHE,SHEEP,THND_TONNE,1995,12.99991
CHE,SHEEP,THND_TONNE,1996,12.99991
CHE,SHEEP,THND_TONNE,1997,12.99991006
CHE,SHEEP,THND_TONNE,1998,12.99991
CHE,SHEEP,THND_TONNE,1999,12.67991
CHE,SHEEP,THND_TONNE,2000,14.04491
CHE,SHEEP,THND_TONNE,2001,13.41291
CHE,SHEEP,THND_TONNE,2002,13.39091
CHE,SHEEP,THND_TONNE,2003,13.62991
CHE,SHEEP,THND_TONNE,2004,14.05091
CHE,SHEEP,THND_TONNE,2005,12.73691
CHE,SHEEP,THND_TONNE,2006,12.30291
CHE,SHEEP,THND_TONNE,2007,11.93491
CHE,SHEEP,THND_TONNE,2008,11.92641
CHE,SHEEP,THND_TONNE,2009,11.84019851
CHE,SHEEP,THND_TONNE,2010,11.96315212
CHE,SHEEP,THND_TONNE,2011,11.87314411
CHE,SHEEP,THND_TONNE,2012,11.528941
CHE,SHEEP,THND_TONNE,2013,11.300359
CHE,SHEEP,THND_TONNE,2014,12.412218
CHE,SHEEP,THND_TONNE,2015,12.31866204
CHE,SHEEP,THND_TONNE,2016,12.31866204
CHE,SHEEP,THND_TONNE,2017,12.36991
CHE,SHEEP,THND_TONNE,2018,12.40991
AUS,POULTRY,THND_TONNE,1990,422.9061772
AUS,POULTRY,THND_TONNE,1991,434.262496
AUS,POULTRY,THND_TONNE,1992,439.896987
AUS,POULTRY,THND_TONNE,1993,468.685091
AUS,POULTRY,THND_TONNE,1994,488.9239712
AUS,POULTRY,THND_TONNE,1995,485.6305124
AUS,POULTRY,THND_TONNE,1996,500.0814856
AUS,POULTRY,THND_TONNE,1997,531.1312708
AUS,POULTRY,THND_TONNE,1998,577.6606588
AUS,POULTRY,THND_TONNE,1999,589.7842796
AUS,POULTRY,THND_TONNE,2000,633.8503158
AUS,POULTRY,THND_TONNE,2001,631.3400232
AUS,POULTRY,THND_TONNE,2002,708.4872144
AUS,POULTRY,THND_TONNE,2003,692.2454936
AUS,POULTRY,THND_TONNE,2004,733.9098732
AUS,POULTRY,THND_TONNE,2005,773.6616076
AUS,POULTRY,THND_TONNE,2006,820.7382056
AUS,POULTRY,THND_TONNE,2007,826.4162548
AUS,POULTRY,THND_TONNE,2008,806.2793704
AUS,POULTRY,THND_TONNE,2009,829.9534388
AUS,POULTRY,THND_TONNE,2010,947.7310288
AUS,POULTRY,THND_TONNE,2011,1011.634375
AUS,POULTRY,THND_TONNE,2012,1049.383196
AUS,POULTRY,THND_TONNE,2013,1061.304447
AUS,POULTRY,THND_TONNE,2014,1095.269657
AUS,POULTRY,THND_TONNE,2015,1123.072049
AUS,POULTRY,THND_TONNE,2016,1204.067615
AUS,POULTRY,THND_TONNE,2017,1245.183384
AUS,POULTRY,THND_TONNE,2018,1280.836731
CHN,POULTRY,THND_TONNE,1991,3969.400002
CHN,POULTRY,THND_TONNE,1992,4511.599998
CHN,POULTRY,THND_TONNE,1993,5712.200005
CHN,POULTRY,THND_TONNE,1994,7608
CHN,POULTRY,THND_TONNE,1995,9716.800018
CHN,POULTRY,THND_TONNE,1996,8667.800049
CHN,POULTRY,THND_TONNE,1997,10035.60004
CHN,POULTRY,THND_TONNE,1998,10874.60004
CHN,POULTRY,THND_TONNE,1999,11513.20001
CHN,POULTRY,THND_TONNE,2000,12202.40002
CHN,POULTRY,THND_TONNE,2001,11878.80005
CHN,POULTRY,THND_TONNE,2002,11977.60004
CHN,POULTRY,THND_TONNE,2003,12520.40002
CHN,POULTRY,THND_TONNE,2004,12429.40002
CHN,POULTRY,THND_TONNE,2005,13350.20001
CHN,POULTRY,THND_TONNE,2006,13871.40002
CHN,POULTRY,THND_TONNE,2007,14914
CHN,POULTRY,THND_TONNE,2008,15914.00003
CHN,POULTRY,THND_TONNE,2009,16432.00003
CHN,POULTRY,THND_TONNE,2010,16742.00003
CHN,POULTRY,THND_TONNE,2011,17047.20001
CHN,POULTRY,THND_TONNE,2012,18082.00076
CHN,POULTRY,THND_TONNE,2013,18388.00076
CHN,POULTRY,THND_TONNE,2014,17795
CHN,POULTRY,THND_TONNE,2015,18388.99924
CHN,POULTRY,THND_TONNE,2016,19075.20001
CHN,POULTRY,THND_TONNE,2017,19360.85302
CHN,POULTRY,THND_TONNE,2018,19640.17666
IRN,POULTRY,THND_TONNE,1990,395
IRN,POULTRY,THND_TONNE,1991,437
IRN,POULTRY,THND_TONNE,1992,567
IRN,POULTRY,THND_TONNE,1993,629
IRN,POULTRY,THND_TONNE,1994,636
IRN,POULTRY,THND_TONNE,1995,659
IRN,POULTRY,THND_TONNE,1996,682
IRN,POULTRY,THND_TONNE,1997,728
IRN,POULTRY,THND_TONNE,1998,748
IRN,POULTRY,THND_TONNE,1999,755
IRN,POULTRY,THND_TONNE,2000,842
IRN,POULTRY,THND_TONNE,2001,896
IRN,POULTRY,THND_TONNE,2002,954
IRN,POULTRY,THND_TONNE,2003,1107
IRN,POULTRY,THND_TONNE,2004,1171
IRN,POULTRY,THND_TONNE,2005,1236
IRN,POULTRY,THND_TONNE,2006,1357
IRN,POULTRY,THND_TONNE,2007,1506
IRN,POULTRY,THND_TONNE,2008,1568
IRN,POULTRY,THND_TONNE,2009,1999
IRN,POULTRY,THND_TONNE,2010,1878
IRN,POULTRY,THND_TONNE,2011,1955
IRN,POULTRY,THND_TONNE,2012,1976
IRN,POULTRY,THND_TONNE,2013,1949
IRN,POULTRY,THND_TONNE,2014,1987.000122
IRN,POULTRY,THND_TONNE,2015,2072
IRN,POULTRY,THND_TONNE,2016,2082
IRN,POULTRY,THND_TONNE,2017,2063.25665
IRN,POULTRY,THND_TONNE,2018,2098.480093
MYS,POULTRY,THND_TONNE,1990,385
MYS,POULTRY,THND_TONNE,1991,471
MYS,POULTRY,THND_TONNE,1992,557
MYS,POULTRY,THND_TONNE,1993,641
MYS,POULTRY,THND_TONNE,1994,681
MYS,POULTRY,THND_TONNE,1995,706
MYS,POULTRY,THND_TONNE,1996,713
MYS,POULTRY,THND_TONNE,1997,724
MYS,POULTRY,THND_TONNE,1998,734
MYS,POULTRY,THND_TONNE,1999,758
MYS,POULTRY,THND_TONNE,2000,739
MYS,POULTRY,THND_TONNE,2001,780
MYS,POULTRY,THND_TONNE,2002,849
MYS,POULTRY,THND_TONNE,2003,871
MYS,POULTRY,THND_TONNE,2004,933
MYS,POULTRY,THND_TONNE,2005,980
MYS,POULTRY,THND_TONNE,2006,1039
MYS,POULTRY,THND_TONNE,2007,1067
MYS,POULTRY,THND_TONNE,2008,1055
MYS,POULTRY,THND_TONNE,2009,1137
